Date,PM10 ( - ),PM 2.5 ( - ),SO2 ( - ),CO ( - ),NO2 ( - ),NOX ( - ),PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),O3 ( - )
2021-04-24 17:00:56,,,,,,,10.459999999999999,0.0,2.8666666666666667,149.05,7.196666666666666,7.859999999999999,48.47,
2021-04-24 18:00:56,,,,,,,10.729999999999999,0.0,2.783333333333333,136.69,11.82,12.753333333333332,44.416666666666664,
2021-04-24 19:00:56,,,,,,,13.37,0.0,2.8000000000000003,139.725,18.063333333333333,20.496666666666666,40.67333333333333,
2021-04-24 20:00:56,,,,,,,22.733333333333334,0.0,2.7933333333333334,192.035,17.22,19.496666666666666,35.083333333333336,
2021-04-24 21:00:56,,,,,,,30.453333333333333,0.0,2.73,182.14,11.906666666666666,12.666666666666666,31.19333333333333,
2021-04-24 22:00:56,,,,,,,27.796666666666667,0.0,2.6366666666666667,143.285,10.01,10.56,30.016666666666666,
2021-04-24 23:00:56,,,,,,,22.09,0.0,2.4966666666666666,188.615,12.896666666666667,13.403333333333334,21.623333333333335,
2021-04-25 00:00:56,,,,,,,19.643333333333334,0.0,2.3666666666666667,223.77,16.613333333333333,17.21,13.39,
2021-04-25 01:00:56,,,,,,,18.296666666666667,0.0,2.31,170.015,14.753333333333332,15.356666666666667,15.456666666666665,
2021-04-25 02:00:56,,,,,,,16.18,0.0,2.21,134.565,9.743333333333334,10.293333333333333,18.406666666666666,
2021-04-25 03:00:56,,,,,,,14.4,0.0,2.143333333333333,158.57,10.146666666666667,10.753333333333332,14.013333333333334,
2021-04-25 04:00:56,,,,,,,13.763333333333334,0.0,2.0966666666666667,162.4,10.456666666666667,11.06,14.469999999999999,
2021-04-25 05:00:56,,,,,,,12.483333333333334,0.0,2.0100000000000002,180.105,7.846666666666667,8.38,15.83,
2021-04-25 06:00:56,,,,,,,10.683333333333332,0.0,1.95,195.745,8.803333333333333,9.75,12.783333333333333,
2021-04-25 07:00:56,,,,,,,12.133333333333333,0.0,1.9433333333333334,269.035,9.076666666666666,10.153333333333334,12.063333333333333,
2021-04-25 08:00:56,,,,,,,18.413333333333334,0.0,2.013333333333333,236.075,11.883333333333333,13.65,11.606666666666667,
2021-04-25 09:00:56,,,,,,,22.186666666666667,0.0,2.2066666666666666,137.32,17.38,20.55666666666667,14.883333333333333,
2021-04-25 10:00:56,,,,,,,20.116666666666667,0.0,3.1199999999999997,131.435,13.953333333333333,16.476666666666667,22.52,
2021-04-25 11:00:56,,,,,,,16.833333333333332,0.0,4.3133333333333335,116.845,9.133333333333333,10.52,29.30333333333333,
2021-04-25 12:00:56,,,,,,,14.326666666666666,0.0,4.583333333333333,119.17,7.743333333333333,8.813333333333334,35.46,
2021-04-25 13:00:56,,,,,,,13.356666666666667,0.0,4.42,115.915,5.93,6.703333333333333,41.88333333333333,
2021-04-25 14:00:56,,,,,,,13.96,0.0,4.1499999999999995,109.075,5.626666666666666,6.3933333333333335,43.06333333333333,
2021-04-25 15:00:56,,,,,,,14.696666666666667,0.0,3.23,104.715,5.06,5.873333333333334,36.46,
2021-04-25 16:00:56,,,,,,,13.773333333333333,0.0,2.5966666666666667,100.645,3.8533333333333335,4.5633333333333335,33.086666666666666,
2021-04-25 17:00:56,,,,,,,11.296666666666667,0.0,2.6566666666666667,95.78,3.89,4.553333333333334,34.77,
2021-04-25 18:00:56,,,,,,,8.713333333333333,0.0,2.6766666666666663,88.93,5.0200000000000005,5.703333333333333,36.39666666666667,
2021-04-25 19:00:56,,,,,,,7.0633333333333335,0.0,2.686666666666667,89.85,5.526666666666666,6.18,38.82,
2021-04-25 20:00:56,,,,,,,7.256666666666667,0.0,2.6833333333333336,92.85,4.43,4.96,39.13666666666666,
2021-04-25 21:00:56,,,,,,,8.376666666666667,0.0,2.6633333333333336,95.58,4.28,4.75,36.85333333333333,
2021-04-25 22:00:56,,,,,,,8.896666666666667,0.0,2.606666666666667,102.1,5.496666666666666,6.006666666666667,33.35,
2021-04-25 23:00:56,,,,,,,9.203333333333333,0.0,2.5733333333333333,131.175,7.75,8.38,26.756666666666664,
2021-04-26 00:00:56,,,,,,,10.366666666666667,0.0,2.9266666666666663,160.42,11.206666666666665,12.013333333333334,20.076666666666664,
2021-04-26 01:00:56,,,,,,,11.506666666666668,0.0,2.97,164.23,10.543333333333333,11.32,18.046666666666667,
2021-04-26 02:00:56,,,,,,,12.286666666666667,0.0,2.7733333333333334,174.645,8.616666666666667,9.34,15.04,
2021-04-26 03:00:56,,,,,,,14.17,0.0,2.8966666666666665,257.05,8.546666666666667,9.313333333333334,11.376666666666667,
2021-04-26 04:00:56,,,,,,,15.92,0.0,2.8333333333333335,322.49,8.03,8.78,9.99,
2021-04-26 05:00:56,,,,,,,17.293333333333333,0.0,2.7733333333333334,228.475,8.846666666666666,9.58,9.473333333333334,
2021-04-26 06:00:56,,,,,,,18.116666666666667,0.0,2.6799999999999997,154.925,10.840000000000002,11.593333333333334,8.12,
2021-04-26 07:00:56,,,,,,,18.19666666666667,0.0,2.4966666666666666,192.07,12.4,13.346666666666666,6.923333333333333,
2021-04-26 08:00:56,,,,,,,19.066666666666666,0.0,2.3266666666666667,234.03,14.743333333333332,16.61,7.9366666666666665,
2021-04-26 09:00:56,,,,,,,21.036666666666665,0.0,2.3233333333333333,222.315,18.11,21.383333333333336,10.393333333333333,
2021-04-26 10:00:56,,,,,,,23.933333333333334,0.0,2.473333333333333,221.03,19.419999999999998,23.843333333333334,13.196666666666667,
2021-04-26 11:00:56,,,,,,,25.833333333333332,0.0,2.6733333333333333,287.82,17.330000000000002,21.676666666666666,17.62,
2021-04-26 12:00:56,,,,,,,27.2,0.0,3.016666666666667,232.51,10.416666666666666,12.85,25.36,
2021-04-26 13:00:56,,,,,,,24.92,0.0,3.203333333333333,127.535,5.566666666666666,6.77,29.856666666666666,
2021-04-26 14:00:56,,,,,,,18.763333333333332,0.0,3.013333333333333,123.535,5.596666666666667,6.8133333333333335,30.46666666666667,
2021-04-26 15:00:56,,,,,,,14.856666666666667,0.0,2.8033333333333332,137.16,6.723333333333334,7.803333333333334,32.56333333333333,
2021-04-26 16:00:56,,,,,,,12.659999999999998,0.0,2.643333333333333,155.3,8.733333333333333,10.040000000000001,32.56333333333333,
2021-04-26 17:00:56,,,,,,,10.726666666666667,0.0,2.5533333333333332,153.275,8.75,10.193333333333333,31.94666666666667,
2021-04-26 18:00:56,,,,,,,10.503333333333334,0.0,2.5366666666666666,138.58,7.633333333333333,8.756666666666666,32.54333333333333,
2021-04-26 19:00:56,,,,,,,11.270000000000001,0.0,2.5,142.63,9.706666666666667,10.803333333333333,30.44333333333333,
2021-04-26 20:00:56,,,,,,,12.216666666666667,0.0,2.4466666666666668,146.81,10.65,11.566666666666668,28.636666666666667,
2021-04-26 21:00:56,,,,,,,12.656666666666666,0.0,2.41,130.945,7.396666666666667,7.8933333333333335,29.55,
2021-04-26 22:00:56,,,,,,,13.090000000000002,0.0,2.4133333333333336,116.09,4.533333333333333,4.876666666666667,30.94666666666667,
2021-04-26 23:00:56,,,,,,,13.9,0.0,2.3866666666666667,112.98,3.736666666666667,4.053333333333334,31.439999999999998,
2021-04-27 00:00:56,,,,,,,13.87,0.0,2.3666666666666667,118.55,4.053333333333334,4.3933333333333335,29.863333333333333,
2021-04-27 01:00:56,,,,,,,14.366666666666667,0.0,2.3366666666666664,127.245,4.733333333333333,5.153333333333333,26.040000000000003,
2021-04-27 02:00:56,,,,,,,15.203333333333333,0.0,2.2399999999999998,138.385,6.296666666666667,6.82,18.723333333333333,
2021-04-27 03:00:56,,,,,,,15.283333333333333,0.0,2.19,144.095,7.493333333333333,8.063333333333334,12.696666666666667,
2021-04-27 04:00:56,,,,,,,15.31,0.0,2.1266666666666665,145.125,6.993333333333333,7.566666666666666,12.613333333333335,
2021-04-27 05:00:56,,,,,,,16.173333333333336,0.0,2.1133333333333333,147.485,6.523333333333333,7.093333333333334,15.226666666666667,
2021-04-27 06:00:56,,,,,,,17.366666666666667,0.0,2.1533333333333333,139.0,5.903333333333333,6.446666666666666,17.06,
2021-04-27 07:00:56,,,,,,,18.106666666666666,0.0,2.1233333333333335,127.315,5.696666666666666,6.266666666666667,16.063333333333333,
2021-04-27 08:00:56,,,,,,,17.606666666666666,0.0,2.1166666666666667,131.405,7.776666666666666,8.88,15.273333333333333,
2021-04-27 09:00:56,,,,,,,15.563333333333333,0.0,2.393333333333333,142.83,8.943333333333333,10.483333333333333,19.883333333333333,
2021-04-27 10:00:56,,,,,,,13.216666666666667,0.0,2.8800000000000003,160.555,13.206666666666665,16.063333333333333,22.433333333333334,
2021-04-27 11:00:56,,,,,,,12.083333333333334,0.0,3.6566666666666667,179.945,18.236666666666668,22.46666666666667,21.683333333333334,
2021-04-27 12:00:56,,,,,,,14.200000000000001,0.0,4.38,185.39,17.023333333333333,20.793333333333333,24.656666666666666,
2021-04-27 13:00:56,,,,,,,16.433333333333334,0.0,4.136666666666667,170.485,12.926666666666668,15.586666666666666,28.17,
2021-04-27 14:00:56,,,,,,,17.19666666666667,0.0,3.516666666666667,149.42,9.973333333333334,11.94,30.52333333333333,
2021-04-27 15:00:56,,,,,,,17.136666666666667,0.0,3.1300000000000003,142.18,8.666666666666666,10.366666666666667,30.616666666666664,
2021-04-27 16:00:56,,,,,,,16.59,0.0,2.91,145.565,8.07,9.696666666666667,29.78333333333333,
2021-04-27 17:00:56,,,,,,,15.923333333333334,0.0,2.783333333333333,150.39,10.463333333333333,13.303333333333333,30.05333333333333,
2021-04-27 18:00:56,,,,,,,13.616666666666667,0.0,2.64,142.42,10.763333333333334,13.436666666666667,29.959999999999997,
2021-04-27 19:00:56,,,,,,,11.733333333333334,0.0,2.513333333333333,142.33,9.936666666666666,11.276666666666666,28.316666666666666,
2021-04-27 20:00:56,,,,,,,12.783333333333333,0.0,2.4233333333333333,148.595,10.596666666666666,11.63,25.95,
2021-04-27 21:00:56,,,,,,,14.700000000000001,0.0,2.36,131.17,7.59,8.183333333333334,26.22,
2021-04-27 22:00:56,,,,,,,14.616666666666667,0.0,2.353333333333333,123.755,5.243333333333333,5.66,25.67,
2021-04-27 23:00:56,,,,,,,13.506666666666668,0.0,2.31,146.06,8.86,9.393333333333333,18.456666666666667,
2021-04-28 00:00:56,,,,,,,13.663333333333334,0.0,2.283333333333333,152.46,11.36,11.983333333333334,14.923333333333334,
2021-04-28 01:00:56,,,,,,,15.020000000000001,0.0,2.46,139.02,8.963333333333333,9.536666666666667,17.52,
2021-04-28 02:00:56,,,,,,,16.37666666666667,0.0,2.5366666666666666,129.07,6.873333333333334,7.3933333333333335,18.263333333333332,
2021-04-28 03:00:56,,,,,,,17.796666666666667,0.0,2.433333333333333,123.845,6.603333333333333,7.12,17.136666666666667,
2021-04-28 04:00:56,,,,,,,19.55666666666667,0.0,2.3833333333333333,122.37,8.856666666666667,9.43,14.67,
2021-04-28 05:00:56,,,,,,,20.903333333333332,0.0,2.4266666666666667,118.485,9.406666666666666,9.996666666666666,13.62,
2021-04-28 06:00:56,,,,,,,20.5,0.0,2.4499999999999997,114.985,7.05,7.59,14.94,
2021-04-28 07:00:56,,,,,,,20.543333333333333,0.0,2.3833333333333333,120.625,6.113333333333333,6.7,15.696666666666667,
2021-04-28 08:00:56,,,,,,,20.796666666666667,0.0,2.353333333333333,129.36,7.88,8.903333333333334,16.73,
2021-04-28 09:00:56,,,,,,,18.44666666666667,0.0,2.43,135.27,10.766666666666666,12.503333333333332,19.613333333333333,
2021-04-28 10:00:56,,,,,,,13.843333333333334,0.0,3.0966666666666662,168.89,17.216666666666665,21.286666666666665,20.12666666666667,
2021-04-28 11:00:56,,,,,,,9.443333333333333,0.0,3.393333333333333,163.835,15.340000000000002,19.283333333333335,23.103333333333335,
2021-04-28 12:00:56,,,,,,,7.156666666666666,0.0,2.9333333333333336,120.925,7.29,8.896666666666667,27.08666666666667,
2021-04-28 13:00:56,,,,,,,6.666666666666667,0.0,2.6933333333333334,113.235,6.19,7.506666666666667,27.036666666666665,
2021-04-28 14:00:56,,,,,,,7.496666666666666,0.0,2.603333333333333,115.12,6.446666666666666,7.8500000000000005,26.94333333333333,
2021-04-28 15:00:56,,,,,,,9.736666666666666,0.0,2.58,115.85,6.59,7.996666666666666,27.58,
2021-04-28 16:00:56,,,,,,,11.153333333333334,0.0,2.52,116.8,7.126666666666666,8.643333333333333,27.006666666666664,
2021-04-28 17:00:56,,,,,,,11.24,0.0,2.4533333333333336,119.625,7.5566666666666675,9.15,25.73,
2021-04-28 18:00:56,,,,,,,10.826666666666666,0.0,2.396666666666667,121.72,7.746666666666666,9.086666666666668,25.473333333333333,
2021-04-28 19:00:56,,,,,,,10.586666666666668,0.0,2.3633333333333333,136.265,11.013333333333334,12.443333333333333,22.66,
2021-04-28 20:00:56,,,,,,,12.243333333333332,0.0,2.35,143.01,12.186666666666667,13.506666666666668,20.57,
2021-04-28 21:00:56,,,,,,,14.08,0.0,2.3266666666666667,123.74,7.763333333333333,8.436666666666666,22.189999999999998,
2021-04-28 22:00:56,,,,,,,14.87,0.0,2.3000000000000003,109.115,4.72,5.1000000000000005,23.036666666666665,
2021-04-28 23:00:56,,,,,,,13.6,0.0,2.28,115.37,4.933333333333334,5.323333333333333,21.24,
2021-04-29 00:00:56,,,,,,,12.049999999999999,0.0,2.2733333333333334,126.64,6.6933333333333325,7.1499999999999995,17.30333333333333,
2021-04-29 01:00:56,,,,,,,12.15,0.0,2.19,150.35,8.953333333333333,9.48,12.003333333333332,
2021-04-29 02:00:56,,,,,,,13.63,0.0,2.09,165.55,10.406666666666666,10.976666666666667,8.036666666666667,
2021-04-29 03:00:56,,,,,,,15.396666666666667,0.0,2.0566666666666666,154.925,8.85,9.39,8.266666666666667,
2021-04-29 04:00:56,,,,,,,12.24,0.0,1.5125,109.83333333333333,5.4,5.7875,9.08,
2021-04-29 05:00:56,,,,,,,11.8125,0.0,1.5025,115.00666666666666,5.8475,6.2575,8.22,
2021-04-29 06:00:56,,,,,,,11.9325,0.0,1.505,108.68666666666667,5.83,6.24,8.483333333333333,
2021-04-29 07:00:56,,,,,,,13.075,0.0,1.5225,112.49666666666667,6.49,7.0675,8.926666666666668,
2021-04-29 08:00:56,,,,,,,14.57,0.0,1.55,141.64666666666668,9.7275,11.1225,8.866666666666667,
2021-04-29 09:00:56,,,,,,,16.91,0.0,1.715,164.01333333333335,14.0825,17.225,9.59,
2021-04-29 10:00:56,,,,,,,18.4375,0.0,2.3325,167.49333333333334,22.855,30.115,9.196666666666667,
2021-04-29 11:00:56,,,,,,,18.6375,0.0,3.5225,181.96,30.5875,41.29,9.32,
2021-04-29 12:00:56,,,,,,,19.205,0.0,4.1625,209.5,23.735,31.3525,14.67,
2021-04-29 13:00:56,,,,,,,20.0825,0.0,3.6825,198.09666666666666,13.4075,16.6475,22.653333333333332,
2021-04-29 14:00:56,,,,,,,19.2575,0.0,2.9875,153.46333333333334,9.7025,11.4725,27.683333333333334,
2021-04-29 15:00:56,,,,,,,17.005,0.0,2.6575,138.12333333333333,8.6475,9.945,29.106666666666666,
2021-04-29 16:00:56,,,,,,,14.86,0.0,2.4625,136.31666666666666,9.735,11.02,28.569999999999997,
2021-04-29 17:00:56,,,,,,,14.1325,0.0,2.1625,158.50666666666666,13.11,14.67,24.99,
2021-04-29 18:00:56,,,,,,,14.4475,0.0,1.9825,167.65333333333334,13.79,15.445,23.75,
2021-04-29 19:00:56,,,,,,,14.275,0.0,1.8825,189.42333333333332,13.65,15.04,23.636666666666667,
2021-04-29 20:00:56,,,,,,,15.0425,0.0,1.8175,205.51999999999998,14.9075,16.0975,19.793333333333333,
2021-04-29 21:00:56,,,,,,,17.4475,0.0,1.76,172.93666666666664,12.52,13.32,17.263333333333332,
2021-04-29 22:00:56,,,,,,,19.3575,0.0,1.715,148.4,9.9475,10.5775,16.153333333333332,
2021-04-29 23:00:56,,,,,,,19.1225,0.0,1.7,126.70666666666666,7.785,8.315,17.076666666666664,
2021-04-30 00:00:56,,,,,,,16.4,0.0,1.7075,104.05,5.3175,5.7025,21.48,
2021-04-30 01:00:56,,,,,,,12.8375,0.0,1.645,90.67333333333333,4.7125,5.065,23.593333333333334,
2021-04-30 02:00:56,,,,,,,10.87,0.0,1.625,100.99000000000001,5.8375,6.285,18.933333333333334,
2021-04-30 03:00:56,,,,,,,10.93,0.0,2.0725,114.02,7.9375,8.51,13.296666666666667,
