Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),O3 ( µg/m3 )
2018-04-12 03:00:56,37.03,1.99,0.0,0.0,0.0,0.0,0.0
2018-04-12 04:00:56,37.94,1.87,0.0,0.0,0.0,0.0,0.0
2018-04-12 05:00:56,36.06,1.53,0.0,0.0,0.0,0.0,0.0
2018-04-12 06:00:56,37.84,1.44,0.0,0.0,0.0,0.0,0.0
2018-04-12 07:00:56,33.03,1.36,0.0,0.0,0.0,0.0,0.0
2018-04-12 08:00:56,34.5,1.84,0.0,0.0,0.0,0.0,0.0
2018-04-12 09:00:56,50.06,2.68,0.0,0.0,0.0,0.0,0.0
2018-04-12 10:00:56,51.87,2.81,0.0,0.0,0.0,0.0,0.0
2018-04-12 11:00:56,47.9,2.81,0.0,0.0,0.0,0.0,0.0
2018-04-12 12:00:56,45.16,2.94,0.0,0.0,0.0,0.0,0.0
2018-04-12 13:00:56,50.0,2.99,0.0,0.0,0.0,0.0,0.0
2018-04-12 14:00:56,0.0,2.39,0.0,0.0,0.0,0.0,0.0
2018-04-12 15:00:56,50.47,2.01,0.0,0.0,0.0,0.0,0.0
2018-04-12 16:00:56,65.17,2.15,0.0,0.0,0.0,0.0,0.0
2018-04-12 17:00:56,69.73,3.44,0.0,0.0,0.0,0.0,0.0
2018-04-12 18:00:56,62.0,4.11,0.0,0.0,0.0,0.0,0.0
2018-04-12 19:00:56,62.03,4.33,0.0,0.0,0.0,0.0,0.0
2018-04-12 20:00:56,62.58,3.3,0.0,0.0,0.0,0.0,0.0
2018-04-12 21:00:56,50.22,3.13,0.0,0.0,0.0,0.0,0.0
2018-04-12 22:00:56,57.69,3.03,0.0,0.0,0.0,0.0,0.0
2018-04-12 23:00:56,78.54,3.25,0.0,0.0,0.0,0.0,0.0
2018-04-13 00:00:56,65.36,3.15,0.0,0.0,0.0,0.0,0.0
2018-04-13 01:00:56,76.7,2.69,0.0,0.0,0.0,0.0,0.0
2018-04-13 02:00:56,67.26,2.61,0.0,0.0,0.0,0.0,0.0
2018-04-13 03:00:56,45.94,2.52,0.0,0.0,0.0,0.0,0.0
2018-04-13 04:00:56,43.91,2.71,0.0,0.0,0.0,0.0,0.0
2018-04-13 05:00:56,41.19,2.47,0.0,0.0,0.0,0.0,0.0
2018-04-13 06:00:56,47.17,2.18,0.0,0.0,0.0,0.0,0.0
2018-04-13 07:00:56,52.36,2.62,0.0,0.0,0.0,0.0,0.0
2018-04-13 08:00:56,63.8,3.08,0.0,0.0,0.0,0.0,0.0
2018-04-13 09:00:56,88.24,3.64,0.0,0.0,0.0,0.0,0.0
2018-04-13 10:00:56,94.34,6.31,0.0,0.0,0.0,0.0,0.0
2018-04-13 11:00:56,76.16,8.66,0.0,0.0,0.0,0.0,0.0
2018-04-13 12:00:56,80.28,6.95,0.0,0.0,0.0,0.0,0.0
2018-04-13 13:00:56,59.34,6.03,0.0,0.0,0.0,0.0,0.0
2018-04-13 14:00:56,70.23,4.93,0.0,0.0,0.0,0.0,0.0
2018-04-13 15:00:56,76.39,5.43,0.0,0.0,0.0,0.0,0.0
2018-04-13 16:00:56,58.37,5.2,0.0,0.0,0.0,0.0,0.0
2018-04-13 17:00:56,69.0,4.38,0.0,0.0,0.0,0.0,0.0
2018-04-13 18:00:56,68.93,3.3,0.0,0.0,0.0,0.0,0.0
2018-04-13 19:00:56,66.84,2.19,0.0,0.0,0.0,0.0,0.0
2018-04-13 20:00:56,61.93,1.7,0.0,0.0,0.0,0.0,0.0
2018-04-13 21:00:56,60.03,1.59,0.0,0.0,0.0,0.0,0.0
2018-04-13 22:00:56,60.55,1.41,0.0,0.0,0.0,0.0,0.0
2018-04-13 23:00:56,47.93,1.68,0.0,0.0,0.0,0.0,0.0
2018-04-14 00:00:56,46.69,1.69,0.0,0.0,0.0,0.0,0.0
2018-04-14 01:00:56,68.16,1.64,0.0,0.0,0.0,0.0,0.0
2018-04-14 02:00:56,72.35,1.71,0.0,0.0,0.0,0.0,0.0
2018-04-14 03:00:56,53.13,1.66,0.0,0.0,0.0,0.0,0.0
2018-04-14 04:00:56,56.9,1.92,0.0,0.0,0.0,0.0,0.0
2018-04-14 05:00:56,53.93,1.79,0.0,0.0,0.0,0.0,0.0
2018-04-14 06:00:56,52.14,1.58,0.0,0.0,0.0,0.0,0.0
2018-04-14 07:00:56,56.1,1.74,0.0,0.0,0.0,0.0,0.0
2018-04-14 08:00:56,59.46,1.94,0.0,0.0,0.0,0.0,0.0
2018-04-14 09:00:56,73.2,2.38,0.0,0.0,0.0,0.0,0.0
2018-04-14 10:00:56,78.41,3.13,0.0,0.0,0.0,0.0,0.0
2018-04-14 11:00:56,61.03,2.97,0.0,0.0,0.0,0.0,0.0
2018-04-14 12:00:56,61.93,2.31,0.0,0.0,0.0,0.0,0.0
2018-04-14 13:00:56,60.07,2.37,0.0,0.0,0.0,0.0,0.0
2018-04-14 14:00:56,62.46,2.25,0.0,0.0,0.0,0.0,0.0
2018-04-14 15:00:56,76.26,3.13,0.0,0.0,0.0,0.0,0.0
2018-04-14 16:00:56,84.33,9.83,0.0,0.0,0.0,0.0,0.0
2018-04-14 17:00:56,93.67,15.95,0.0,0.0,0.0,0.0,0.0
2018-04-14 18:00:56,83.38,8.92,0.0,0.0,0.0,0.0,0.0
2018-04-14 19:00:56,64.93,4.54,0.0,0.0,0.0,0.0,0.0
2018-04-14 20:00:56,63.39,3.23,0.0,0.0,0.0,0.0,0.0
2018-04-14 21:00:56,73.72,3.14,0.0,0.0,0.0,0.0,0.0
2018-04-14 22:00:56,65.66,2.22,0.0,0.0,0.0,0.0,0.0
2018-04-14 23:00:56,56.65,2.08,0.0,0.0,0.0,0.0,0.0
2018-04-15 00:00:56,75.07,2.19,0.0,0.0,0.0,0.0,0.0
2018-04-15 01:00:56,77.03,1.93,0.0,0.0,0.0,0.0,0.0
2018-04-15 02:00:56,77.69,1.75,0.0,0.0,0.0,0.0,0.0
2018-04-15 03:00:56,69.07,1.69,0.0,0.0,0.0,0.0,0.0
2018-04-15 04:00:56,70.76,1.57,0.0,0.0,0.0,0.0,0.0
2018-04-15 05:00:56,64.07,1.58,0.0,0.0,0.0,0.0,0.0
2018-04-15 06:00:56,66.34,1.53,0.0,0.0,0.0,0.0,0.0
2018-04-15 07:00:56,75.29,1.28,0.0,0.0,0.0,0.0,0.0
2018-04-15 08:00:56,55.03,2.02,0.0,0.0,0.0,0.0,0.0
2018-04-15 09:00:56,57.01,2.32,0.0,0.0,0.0,0.0,0.0
2018-04-15 10:00:56,84.49,3.2,0.0,0.0,0.0,0.0,0.0
2018-04-15 11:00:56,70.33,4.24,0.0,0.0,0.0,0.0,0.0
2018-04-15 12:00:56,51.59,3.69,0.0,0.0,0.0,0.0,0.0
2018-04-15 13:00:56,39.63,0.98,0.0,0.0,0.0,0.0,0.0
2018-04-15 14:00:56,28.9,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-15 15:00:56,26.42,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-15 16:00:56,37.43,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-15 17:00:56,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-15 18:00:56,22.53,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-15 19:00:56,37.48,0.83,0.0,0.0,0.0,0.0,0.0
2018-04-15 20:00:56,50.14,1.52,0.0,0.0,0.0,0.0,0.0
2018-04-15 21:00:56,54.34,2.23,0.0,0.0,0.0,0.0,0.0
2018-04-15 22:00:56,63.8,1.79,0.0,0.0,0.0,0.0,0.0
2018-04-15 23:00:56,57.63,1.99,0.0,0.0,0.0,0.0,0.0
2018-04-16 00:00:56,46.93,1.48,0.0,0.0,0.0,0.0,0.0
2018-04-16 01:00:56,44.7,0.82,0.0,0.0,0.0,0.0,0.0
2018-04-16 02:00:56,36.57,0.42,0.0,0.0,0.0,0.0,0.0
2018-04-16 03:00:56,25.27,0.25,0.0,0.0,0.0,0.0,0.0
2018-04-16 04:00:56,32.59,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-16 05:00:56,21.03,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-16 06:00:56,22.25,0.15,0.0,0.0,0.0,0.0,0.0
2018-04-16 07:00:56,29.26,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-16 08:00:56,38.35,0.44,0.0,0.0,0.0,0.0,0.0
2018-04-16 09:00:56,99.54,0.92,0.0,0.0,0.0,0.0,0.0
2018-04-16 10:00:56,85.76,1.83,0.0,0.0,0.0,0.0,0.0
2018-04-16 11:00:56,52.85,11.35,0.0,0.0,0.0,0.0,0.0
2018-04-16 12:00:56,74.77,12.32,0.0,0.0,0.0,0.0,0.0
2018-04-16 13:00:56,39.82,13.82,0.0,0.0,0.0,0.0,0.0
2018-04-16 14:00:56,35.18,8.98,0.0,0.0,0.0,0.0,0.0
2018-04-16 15:00:56,39.96,4.61,0.0,0.0,0.0,0.0,0.0
2018-04-16 16:00:56,39.15,11.1,0.0,0.0,0.0,0.0,0.0
2018-04-16 17:00:56,42.86,11.0,0.0,0.0,0.0,0.0,0.0
2018-04-16 18:00:56,39.32,3.84,0.0,0.0,0.0,0.0,0.0
2018-04-16 19:00:56,48.18,4.83,0.0,0.0,0.0,0.0,0.0
2018-04-16 20:00:56,53.28,2.49,0.0,0.0,0.0,0.0,0.0
2018-04-16 21:00:56,61.47,1.09,0.0,0.0,0.0,0.0,0.0
2018-04-16 22:00:56,73.81,1.4,0.0,0.0,0.0,0.0,0.0
2018-04-16 23:00:56,68.36,2.36,0.0,0.0,0.0,0.0,0.0
2018-04-17 00:00:56,51.93,0.95,0.0,0.0,0.0,0.0,0.0
2018-04-17 01:00:56,49.96,0.79,0.0,0.0,0.0,0.0,0.0
2018-04-17 02:00:56,48.61,0.36,0.0,0.0,0.0,0.0,0.0
2018-04-17 03:00:56,37.74,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-17 04:00:56,30.92,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-17 05:00:56,28.93,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-17 06:00:56,27.04,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-17 07:00:56,28.22,0.1,0.0,0.0,0.0,0.0,0.0
2018-04-17 08:00:56,35.1,0.56,0.0,0.0,0.0,0.0,0.0
2018-04-17 09:00:56,65.32,1.26,0.0,0.0,0.0,0.0,0.0
2018-04-17 10:00:56,73.5,1.94,0.0,0.0,0.0,0.0,0.0
2018-04-17 11:00:56,59.4,2.85,0.0,0.0,0.0,0.0,0.0
2018-04-17 12:00:56,43.89,2.69,0.0,0.0,0.0,0.0,0.0
2018-04-17 13:00:56,40.96,1.73,0.0,0.0,0.0,0.0,0.0
2018-04-17 14:00:56,40.15,2.06,0.0,0.0,0.0,0.0,0.0
2018-04-17 15:00:56,44.11,1.31,0.0,0.0,0.0,0.0,0.0
2018-04-17 16:00:56,47.04,3.28,0.0,0.0,0.0,0.0,0.0
2018-04-17 17:00:56,48.04,6.74,0.0,0.0,0.0,0.0,0.0
2018-04-17 18:00:56,49.25,4.92,0.0,0.0,0.0,0.0,0.0
2018-04-17 19:00:56,55.63,4.17,0.0,0.0,0.0,0.0,0.0
2018-04-17 20:00:56,46.77,4.22,0.0,0.0,0.0,0.0,0.0
2018-04-17 21:00:56,66.87,5.79,0.0,0.0,0.0,0.0,0.0
2018-04-17 22:00:56,88.82,1.9,0.0,0.0,0.0,0.0,0.0
2018-04-17 23:00:56,84.31,2.01,0.0,0.0,0.0,0.0,0.0
2018-04-18 00:00:56,91.68,1.49,0.0,0.0,0.0,0.0,0.0
2018-04-18 01:00:56,82.04,1.57,0.0,0.0,0.0,0.0,0.0
2018-04-18 02:00:56,55.4,1.63,0.0,0.0,0.0,0.0,0.0
2018-04-18 03:00:56,38.64,1.45,0.0,0.0,0.0,0.0,0.0
2018-04-18 04:00:56,28.96,1.04,0.0,0.0,0.0,0.0,0.0
2018-04-18 05:00:56,28.32,0.33,0.0,0.0,0.0,0.0,0.0
2018-04-18 06:00:56,35.74,0.08,0.0,0.0,0.0,0.0,0.0
2018-04-18 07:00:56,29.66,0.44,0.0,0.0,0.0,0.0,0.0
2018-04-18 08:00:56,47.52,1.73,0.0,0.0,0.0,0.0,0.0
2018-04-18 09:00:56,61.59,2.16,0.0,0.0,0.0,0.0,0.0
2018-04-18 10:00:56,76.96,2.76,0.0,0.0,0.0,0.0,0.0
2018-04-18 11:00:56,75.45,3.95,0.0,0.0,0.0,0.0,0.0
2018-04-18 12:00:56,61.19,2.29,0.0,0.0,0.0,0.0,0.0
2018-04-18 13:00:56,39.85,2.09,0.0,0.0,0.0,0.0,0.0
2018-04-18 14:00:56,36.44,5.45,0.0,0.0,0.0,0.0,0.0
2018-04-18 15:00:56,48.37,13.05,0.0,0.0,0.0,0.0,0.0
2018-04-18 16:00:56,58.24,12.54,0.0,0.0,0.0,0.0,0.0
2018-04-18 17:00:56,63.4,9.25,0.0,0.0,0.0,0.0,0.0
2018-04-18 18:00:56,49.04,15.27,0.0,0.0,0.0,0.0,0.0
2018-04-18 19:00:56,50.42,6.05,0.0,0.0,0.0,0.0,0.0
2018-04-18 20:00:56,61.07,9.87,0.0,0.0,0.0,0.0,0.0
2018-04-18 21:00:56,64.36,9.98,0.0,0.0,0.0,0.0,0.0
2018-04-18 22:00:56,99.93,6.97,0.0,0.0,0.0,0.0,0.0
2018-04-18 23:00:56,97.57,4.48,0.0,0.0,0.0,0.0,0.0
2018-04-19 00:00:56,85.92,3.16,0.0,0.0,0.0,0.0,0.0
2018-04-19 01:00:56,59.33,1.62,0.0,0.0,0.0,0.0,0.0
2018-04-19 02:00:56,68.18,0.75,0.0,0.0,0.0,0.0,0.0
2018-04-19 03:00:56,72.27,0.51,0.0,0.0,0.0,0.0,0.0
2018-04-19 04:00:56,51.18,0.61,0.0,0.0,0.0,0.0,0.0
2018-04-19 05:00:56,55.65,0.61,0.0,0.0,0.0,0.0,0.0
2018-04-19 06:00:56,46.27,0.22,0.0,0.0,0.0,0.0,0.0
2018-04-19 07:00:56,53.9,1.03,0.0,0.0,0.0,0.0,0.0
2018-04-19 08:00:56,51.95,3.28,0.0,0.0,0.0,0.0,0.0
2018-04-19 09:00:56,80.91,3.94,0.0,0.0,0.0,0.0,0.0
2018-04-19 10:00:56,108.14,5.7,0.0,0.0,0.0,0.0,0.0
2018-04-19 11:00:56,111.36,16.4,0.0,0.0,0.0,0.0,0.0
2018-04-19 12:00:56,94.17,26.92,0.0,0.0,0.0,0.0,0.0
2018-04-19 13:00:56,98.83,49.51,0.0,0.0,0.0,0.0,0.0
2018-04-19 14:00:56,94.69,58.01,0.0,0.0,0.0,0.0,0.0
2018-04-19 15:00:56,115.23,30.64,0.0,0.0,0.0,0.0,0.0
2018-04-19 16:00:56,121.35,24.21,0.0,0.0,0.0,0.0,0.0
2018-04-19 17:00:56,101.58,10.93,0.0,0.0,0.0,0.0,0.0
2018-04-19 18:00:56,88.45,3.05,0.0,0.0,0.0,0.0,0.0
2018-04-19 19:00:56,73.43,2.24,0.0,0.0,0.0,0.0,0.0
2018-04-19 20:00:56,56.82,2.3,0.0,0.0,0.0,0.0,0.0
2018-04-19 21:00:56,52.55,2.36,0.0,0.0,0.0,0.0,0.0
2018-04-19 22:00:56,68.83,2.22,0.0,0.0,0.0,0.0,0.0
2018-04-19 23:00:56,63.76,2.08,0.0,0.0,0.0,0.0,0.0
2018-04-20 00:00:56,57.07,1.95,0.0,0.0,0.0,0.0,0.0
2018-04-20 01:00:56,59.25,2.08,0.0,0.0,0.0,0.0,0.0
2018-04-20 02:00:56,65.9,1.61,0.0,0.0,0.0,0.0,0.0
2018-04-20 03:00:56,62.78,1.31,0.0,0.0,0.0,0.0,0.0
2018-04-20 04:00:56,56.86,1.23,0.0,0.0,0.0,0.0,0.0
2018-04-20 05:00:56,53.48,1.08,0.0,0.0,0.0,0.0,0.0
2018-04-20 06:00:56,66.42,0.93,0.0,0.0,0.0,0.0,0.0
2018-04-20 07:00:56,50.21,0.96,0.0,0.0,0.0,0.0,0.0
2018-04-20 08:00:56,57.33,1.25,0.0,0.0,0.0,0.0,0.0
2018-04-20 09:00:56,93.3,1.24,0.0,0.0,0.0,0.0,0.0
2018-04-20 10:00:56,127.15,1.06,0.0,0.0,0.0,0.0,0.0
2018-04-20 11:00:56,107.46,1.85,0.0,0.0,0.0,0.0,0.0
2018-04-20 12:00:56,228.73,1.05,0.0,0.0,0.0,0.0,0.0
2018-04-20 13:00:56,78.97,0.82,0.0,0.0,0.0,0.0,0.0
2018-04-20 14:00:56,77.69,0.4,0.0,0.0,0.0,0.0,0.0
2018-04-20 15:00:56,68.71,0.38,0.0,0.0,0.0,0.0,0.0
2018-04-20 16:00:56,60.34,0.43,0.0,0.0,0.0,0.0,0.0
2018-04-20 17:00:56,43.07,0.62,0.0,0.0,0.0,0.0,0.0
2018-04-20 18:00:56,44.86,0.49,0.0,0.0,0.0,0.0,0.0
2018-04-20 19:00:56,41.37,0.41,0.0,0.0,0.0,0.0,0.0
2018-04-20 20:00:56,52.54,0.44,0.0,0.0,0.0,0.0,0.0
2018-04-20 21:00:56,67.76,0.66,0.0,0.0,0.0,0.0,0.0
2018-04-20 22:00:56,61.27,1.11,0.0,0.0,0.0,0.0,0.0
2018-04-20 23:00:56,69.37,1.41,0.0,0.0,0.0,0.0,0.0
2018-04-21 00:00:56,78.87,0.89,0.0,0.0,0.0,0.0,0.0
2018-04-21 01:00:56,74.1,0.49,0.0,0.0,0.0,0.0,0.0
2018-04-21 02:00:56,48.63,0.23,0.0,0.0,0.0,0.0,0.0
2018-04-21 03:00:56,37.97,0.03,0.0,0.0,0.0,0.0,0.0
2018-04-21 04:00:56,36.97,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21 05:00:56,36.1,0.02,0.0,0.0,0.0,0.0,0.0
2018-04-21 06:00:56,39.11,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21 07:00:56,42.36,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21 08:00:56,52.14,0.1,0.0,0.0,0.0,0.0,0.0
2018-04-21 09:00:56,56.24,0.71,0.0,0.0,0.0,0.0,0.0
2018-04-21 10:00:56,62.36,3.06,0.0,0.0,0.0,0.0,0.0
2018-04-21 11:00:56,44.76,2.89,0.0,0.0,0.0,0.0,0.0
2018-04-21 12:00:56,37.62,1.67,0.0,0.0,0.0,0.0,0.0
2018-04-21 13:00:56,26.89,0.96,0.0,0.0,0.0,0.0,0.0
2018-04-21 14:00:56,23.85,0.92,0.0,0.0,0.0,0.0,0.0
2018-04-21 15:00:56,20.71,1.37,0.0,0.0,0.0,0.0,0.0
2018-04-21 16:00:56,39.82,2.05,0.0,0.0,0.0,0.0,0.0
2018-04-21 17:00:56,35.18,3.8,0.0,0.0,0.0,0.0,0.0
2018-04-21 18:00:56,39.72,3.55,0.0,0.0,0.0,0.0,0.0
2018-04-21 19:00:56,0.0,2.42,0.0,0.0,0.0,0.0,0.0
2018-04-21 20:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21 21:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21 22:00:56,36.03,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21 23:00:56,38.88,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 00:00:56,25.11,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 01:00:56,39.03,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 02:00:56,41.95,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 03:00:56,34.94,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 04:00:56,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 05:00:56,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 06:00:56,27.04,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 07:00:56,31.97,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 08:00:56,28.11,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 09:00:56,40.92,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 10:00:56,31.94,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 11:00:56,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 12:00:56,24.9,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 13:00:56,21.8,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 14:00:56,17.48,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 15:00:56,72.01,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 16:00:56,425.91,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 17:00:56,31.81,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 18:00:56,43.94,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 19:00:56,43.24,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 20:00:56,46.4,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 21:00:56,37.06,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 22:00:56,37.94,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22 23:00:56,37.32,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 00:00:56,42.37,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 01:00:56,46.62,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 02:00:56,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 03:00:56,24.29,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 04:00:56,13.54,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 05:00:56,22.24,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 06:00:56,25.69,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 07:00:56,21.85,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 08:00:56,35.35,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 09:00:56,54.32,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 10:00:56,43.57,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 11:00:56,37.03,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 12:00:56,38.54,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 13:00:56,54.56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 14:00:56,41.27,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 15:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 16:00:56,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 18:00:56,69.3,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 19:00:56,48.69,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 20:00:56,40.35,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 21:00:56,50.67,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 22:00:56,41.23,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-23 23:00:56,47.87,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 00:00:56,44.31,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 01:00:56,53.74,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 02:00:56,45.61,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 03:00:56,33.97,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 04:00:56,32.75,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 05:00:56,26.46,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 06:00:56,38.41,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 07:00:56,21.88,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 08:00:56,49.04,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 09:00:56,79.8,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 10:00:56,73.28,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 11:00:56,51.19,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 12:00:56,28.82,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 13:00:56,24.59,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 14:00:56,41.87,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 15:00:56,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 16:00:56,38.98,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 17:00:56,67.79,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 18:00:56,61.26,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 19:00:56,41.76,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 20:00:56,63.49,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 21:00:56,76.5,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 22:00:56,62.07,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-24 23:00:56,63.77,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 00:00:56,56.97,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 01:00:56,55.37,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 02:00:56,38.15,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 03:00:56,41.66,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 04:00:56,31.83,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 05:00:56,27.23,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 06:00:56,34.16,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 07:00:56,40.29,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 08:00:56,77.18,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 09:00:56,81.58,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 10:00:56,69.43,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 11:00:56,53.56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 12:00:56,41.07,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 13:00:56,42.97,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 14:00:56,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 15:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 16:00:56,88.2,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 17:00:56,192.64,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 18:00:56,45.8,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 19:00:56,41.02,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 20:00:56,69.83,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 21:00:56,64.39,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 22:00:56,46.97,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 23:00:56,46.09,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 00:00:56,49.14,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 01:00:56,53.45,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 02:00:56,35.84,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 03:00:56,31.06,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 04:00:56,33.06,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 05:00:56,34.82,0.0,0.0,0.0,0.0,0.0,0.0
