Tarih,PM10 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2022-01-29 05:00:56,-,"914,30","29,41","31,10"
2022-01-29 06:00:56,-,"877,55","31,47","31,90"
2022-01-29 07:00:56,-,"912,93","32,64","33,32"
2022-01-29 08:00:56,-,"814,22","33,47","35,94"
2022-01-29 09:00:56,-,"926,67","32,59","34,25"
2022-01-29 10:00:56,-,"887,55","36,14","41,88"
2022-01-29 11:00:56,-,"687,67","36,52","44,15"
2022-01-29 12:00:56,-,"683,10","42,25","56,72"
2022-01-29 13:00:56,-,"784,96","46,48","63,47"
2022-01-29 14:00:56,-,"798,04","46,46","64,16"
2022-01-29 15:00:56,-,"803,40","45,70","63,06"
2022-01-29 16:00:56,-,"878,29","42,95","55,61"
2022-01-29 17:00:56,-,"948,48","36,42","41,33"
2022-01-29 18:00:56,-,"1.112,39","32,03","34,25"
2022-01-29 19:00:56,-,"1.146,56","30,62","33,49"
2022-01-29 20:00:56,-,"1.039,34","29,93","33,07"
2022-01-29 21:00:56,-,"997,51","31,18","33,71"
2022-01-29 22:00:56,-,"981,20","30,20","33,59"
2022-01-29 23:00:56,-,"931,66","30,65","33,25"
2022-01-30 00:00:56,-,"945,87","31,01","32,25"
2022-01-30 01:00:56,-,"960,01","31,87","34,17"
2022-01-30 02:00:56,-,"954,61","32,32","35,00"
2022-01-30 03:00:56,-,"1.011,98","32,98","34,95"
2022-01-30 04:00:56,-,"839,47","33,11","34,13"
2022-01-30 05:00:56,-,"673,35","31,77","33,02"
2022-01-30 06:00:56,-,"344,14","29,83","32,00"
2022-01-30 07:00:56,-,"572,83","29,67","33,07"
2022-01-30 08:00:56,-,"942,93","31,12","34,11"
2022-01-30 09:00:56,-,"849,26","33,42","36,56"
2022-01-30 10:00:56,-,"963,20","35,78","44,37"
2022-01-30 11:00:56,-,"825,93","50,38","80,46"
2022-01-30 12:00:56,-,"340,75","38,11","47,45"
2022-01-30 13:00:56,-,"513,93","32,65","38,12"
2022-01-30 14:00:56,-,"830,59","33,61","39,03"
2022-01-30 15:00:56,-,"755,04","30,07","33,53"
2022-01-30 16:00:56,-,"896,65","30,62","34,24"
2022-01-30 17:00:56,-,"1.221,30","32,83","33,80"
2022-01-30 18:00:56,-,"1.421,39","35,00","40,55"
2022-01-30 19:00:56,-,"1.290,46","33,60","34,48"
2022-01-30 20:00:56,-,"1.088,01","33,14","34,41"
2022-01-30 21:00:56,-,"1.131,06","32,96","35,90"
2022-01-30 22:00:56,-,"913,29","31,41","34,91"
2022-01-30 23:00:56,-,"654,39","32,89","35,26"
2022-01-31 00:00:56,-,"848,91","33,83","35,04"
2022-01-31 01:00:56,-,"901,75","31,52","34,34"
2022-01-31 02:00:56,-,"801,72","32,63","36,68"
2022-01-31 03:00:56,-,"776,79","30,92","30,47"
2022-01-31 04:00:56,-,"838,76","31,44","33,88"
2022-01-31 05:00:56,-,"1.058,09","31,26","31,11"
2022-01-31 06:00:56,-,"966,92","31,33","33,10"
2022-01-31 07:00:56,-,"1.000,01","30,27","32,96"
2022-01-31 08:00:56,-,"876,76","34,26","37,34"
2022-01-31 09:00:56,-,"833,33","36,40","41,90"
2022-01-31 10:00:56,-,"831,36","40,32","52,09"
2022-01-31 11:00:56,-,"779,76","41,06","56,22"
2022-01-31 12:00:56,-,"589,96","37,17","48,39"
2022-01-31 13:00:56,-,"628,77","32,25","37,95"
2022-01-31 14:00:56,-,"874,37","29,63","34,62"
2022-01-31 15:00:56,-,"733,71","32,02","36,36"
2022-01-31 16:00:56,-,"781,80","32,20","34,79"
2022-01-31 17:00:56,-,"933,09","33,22","38,40"
2022-01-31 18:00:56,-,"1.072,99","35,93","43,06"
2022-01-31 19:00:56,-,"1.233,54","35,38","37,75"
2022-01-31 20:00:56,-,"750,36","39,01","44,14"
2022-01-31 21:00:56,-,"767,66","40,76","49,53"
2022-01-31 22:00:56,-,"991,39","37,52","42,82"
2022-01-31 23:00:56,-,"1.088,04","38,99","45,82"
2022-02-01 00:00:56,-,"1.524,27","47,29","69,74"
2022-02-01 01:00:56,-,"974,33","33,98","34,71"
2022-02-01 02:00:56,-,"780,10","32,78","37,78"
2022-02-01 03:00:56,-,"651,59","32,78","35,33"
2022-02-01 04:00:56,-,"745,35","30,96","33,11"
2022-02-01 05:00:56,-,"832,28","29,83","33,27"
2022-02-01 06:00:56,-,"699,10","28,41","28,81"
2022-02-01 07:00:56,-,"848,34","29,09","32,62"
2022-02-01 08:00:56,-,"926,13","32,07","35,30"
2022-02-01 09:00:56,-,"914,80","32,95","36,32"
2022-02-01 10:00:56,-,"889,94","34,51","39,98"
2022-02-01 11:00:56,-,"847,89","44,18","71,35"
2022-02-01 12:00:56,-,"719,41","38,84","52,27"
2022-02-01 13:00:56,-,"693,83","34,57","46,04"
2022-02-01 14:00:56,-,-,-,-
2022-02-01 15:00:56,-,-,-,-
2022-02-01 16:00:56,-,-,-,-
2022-02-01 17:00:56,-,-,-,-
2022-02-01 18:00:56,-,"1.275,18","30,55","34,23"
2022-02-01 19:00:56,-,"1.281,06","36,74","42,66"
2022-02-01 20:00:56,-,"1.362,46","47,94","73,52"
2022-02-01 21:00:56,-,"1.276,81","38,71","50,10"
2022-02-01 22:00:56,-,"1.097,64","45,00","62,36"
2022-02-01 23:00:56,-,"484,79","33,82","38,83"
2022-02-02 00:00:56,-,"383,99","35,56","41,99"
2022-02-02 01:00:56,-,"624,85","29,86","32,44"
2022-02-02 02:00:56,-,"1.020,47","28,89","30,63"
2022-02-02 03:00:56,-,"1.020,98","29,68","30,90"
2022-02-02 04:00:56,-,"981,71","29,72","32,29"
2022-02-02 05:00:56,-,"923,83","30,22","31,36"
2022-02-02 06:00:56,-,"920,46","28,75","30,54"
2022-02-02 07:00:56,-,"933,35","30,58","31,38"
2022-02-02 08:00:56,-,"953,05","30,85","33,00"
2022-02-02 09:00:56,-,"1.099,37","31,99","36,35"
2022-02-02 10:00:56,-,"926,57","29,63","32,78"
2022-02-02 11:00:56,-,"990,34","31,60","35,22"
2022-02-02 12:00:56,-,"1.106,12","32,07","35,91"
2022-02-02 13:00:56,-,"1.073,68","32,92","40,52"
2022-02-02 14:00:56,-,"997,27","37,71","51,00"
2022-02-02 15:00:56,-,"1.024,35","37,67","50,00"
2022-02-02 16:00:56,-,"905,19","43,63","65,56"
2022-02-02 17:00:56,-,"549,67","34,00","40,10"
2022-02-02 18:00:56,-,"777,38","38,49","48,68"
2022-02-02 19:00:56,-,"863,98","32,70","35,84"
2022-02-02 20:00:56,-,"1.101,02","32,46","37,13"
2022-02-02 21:00:56,-,"1.227,88","33,49","37,94"
2022-02-02 22:00:56,-,"1.099,42","30,86","33,50"
2022-02-02 23:00:56,-,"1.127,88","31,65","33,87"
2022-02-03 00:00:56,-,"1.211,47","29,68","32,74"
2022-02-03 01:00:56,-,"1.069,09","29,73","30,28"
2022-02-03 02:00:56,-,"906,10","28,88","31,34"
2022-02-03 03:00:56,-,"999,56","30,38","31,22"
2022-02-03 04:00:56,-,"1.023,14","30,02","32,35"
2022-02-03 05:00:56,-,"1.063,17","30,21","32,51"
2022-02-03 06:00:56,-,"1.164,05","30,31","33,26"
2022-02-03 07:00:56,-,"1.082,49","30,08","31,65"
2022-02-03 08:00:56,-,"949,67","29,64","31,32"
2022-02-03 09:00:56,-,"836,36","30,11","32,15"
2022-02-03 10:00:56,-,"845,85","29,00","30,80"
2022-02-03 11:00:56,-,"938,60","30,01","31,13"
2022-02-03 12:00:56,-,"988,02","31,24","33,64"
2022-02-03 13:00:56,-,"972,21","29,19","30,33"
2022-02-03 14:00:56,-,"976,65","28,61","31,50"
2022-02-03 15:00:56,-,"936,55","28,93","32,48"
2022-02-03 16:00:56,-,"927,96","29,38","32,38"
2022-02-03 17:00:56,-,"911,86","29,87","30,72"
2022-02-03 18:00:56,-,"977,70","29,56","32,54"
2022-02-03 19:00:56,-,"968,22","26,68","27,08"
2022-02-03 20:00:56,-,"972,02","28,76","30,71"
2022-02-03 21:00:56,-,"948,96","30,60","33,21"
2022-02-03 22:00:56,-,"916,30","28,60","28,44"
2022-02-03 23:00:56,-,"935,66","28,90","30,63"
2022-02-04 00:00:56,-,"889,70","28,72","31,83"
2022-02-04 01:00:56,-,"875,09","28,20","28,56"
2022-02-04 02:00:56,-,"828,97","28,88","30,80"
2022-02-04 03:00:56,-,"799,20","29,55","31,35"
2022-02-04 04:00:56,-,"862,91","30,07","33,52"
2022-02-04 05:00:56,-,"940,19","27,77","28,17"
2022-02-04 06:00:56,-,"952,29","29,63","33,27"
2022-02-04 07:00:56,-,"931,44","30,82","31,06"
2022-02-04 08:00:56,-,"1.015,05","29,05","31,06"
2022-02-04 09:00:56,-,"1.039,87","29,70","33,26"
2022-02-04 10:00:56,-,"949,00","30,88","32,51"
2022-02-04 11:00:56,-,"743,53","27,65","29,98"
2022-02-04 12:00:56,-,"568,40","30,63","33,40"
2022-02-04 13:00:56,-,"653,46","29,61","31,22"
2022-02-04 14:00:56,-,"786,82","28,59","30,47"
2022-02-04 15:00:56,-,"681,00","28,97","31,05"
2022-02-04 16:00:56,-,"765,22","28,64","29,34"
2022-02-04 17:00:56,-,"847,39","31,11","33,52"
2022-02-04 18:00:56,-,"816,63","28,83","31,42"
2022-02-04 19:00:56,-,"873,38","29,47","30,99"
2022-02-04 20:00:56,-,"992,22","29,93","30,75"
2022-02-04 21:00:56,-,"1.004,19","28,44","32,05"
2022-02-04 22:00:56,-,"948,40","29,04","29,66"
2022-02-04 23:00:56,-,"835,75","25,84","27,82"
2022-02-05 00:00:56,-,"800,36","28,87","32,03"
2022-02-05 01:00:56,-,"943,78","29,75","32,36"
2022-02-05 02:00:56,-,"1.085,06","29,89","31,15"
2022-02-05 03:00:56,-,"1.217,15","30,16","31,72"
2022-02-05 04:00:56,-,"1.120,12","29,10","33,74"
2022-02-05 05:00:56,-,"1.199,07","62,57","133,40"
2022-02-05 06:00:56,-,"705,66","34,87","43,98"
2022-02-05 07:00:56,-,"779,38","33,73","42,67"
2022-02-05 08:00:56,-,"810,72","30,42","33,31"
2022-02-05 09:00:56,-,"882,00","39,42","59,48"
2022-02-05 10:00:56,-,"922,44","36,41","50,46"
2022-02-05 11:00:56,-,"720,42","37,15","51,25"
2022-02-05 12:00:56,-,"500,05","30,70","34,40"
2022-02-05 13:00:56,-,"633,31","32,32","36,10"
2022-02-05 14:00:56,-,"818,77","28,83","30,05"
2022-02-05 15:00:56,-,"742,86","30,69","34,14"
2022-02-05 16:00:56,-,"777,21","30,90","34,88"
2022-02-05 17:00:56,-,"954,36","28,88","32,05"
2022-02-05 18:00:56,-,"1.058,56","28,99","31,41"
2022-02-05 19:00:56,-,"1.288,22","31,33","34,44"
2022-02-05 20:00:56,-,"1.132,07","29,70","33,77"
2022-02-05 21:00:56,-,"1.303,41","30,69","33,50"
2022-02-05 22:00:56,-,"1.206,70","28,67","30,00"
2022-02-05 23:00:56,-,"1.031,62","30,70","33,91"
2022-02-06 00:00:56,-,"966,80","29,17","31,69"
2022-02-06 01:00:56,-,"919,38","29,30","33,37"
2022-02-06 02:00:56,-,"711,85","30,83","34,45"
2022-02-06 03:00:56,-,"647,17","30,29","31,89"
2022-02-06 04:00:56,-,"752,31","29,33","31,40"
2022-02-06 05:00:56,-,"801,84","30,14","33,69"
2022-02-06 06:00:56,-,"694,37","29,54","31,14"
2022-02-06 07:00:56,-,"882,55","30,68","32,98"
2022-02-06 08:00:56,-,"812,15","30,83","31,86"
2022-02-06 09:00:56,-,"782,16","29,00","31,03"
2022-02-06 10:00:56,-,"862,81","31,46","36,33"
2022-02-06 11:00:56,-,"924,89","29,99","35,43"
2022-02-06 12:00:56,-,"856,86","30,11","35,18"
2022-02-06 13:00:56,-,"879,08","33,70","42,94"
2022-02-06 14:00:56,-,"1.018,63","33,80","46,83"
2022-02-06 15:00:56,-,"953,89","32,30","40,59"
2022-02-06 16:00:56,-,"858,16","29,87","34,44"
2022-02-06 17:00:56,-,"921,43","29,60","32,51"
2022-02-06 18:00:56,-,"1.115,52","32,20","35,43"
2022-02-06 19:00:56,-,"1.248,33","31,51","37,03"
2022-02-06 20:00:56,-,"1.171,55","33,08","35,92"
2022-02-06 21:00:56,-,"990,74","33,28","36,69"
2022-02-06 22:00:56,-,"1.031,51","30,82","31,46"
2022-02-06 23:00:56,-,"1.279,81","35,59","43,57"
2022-02-07 00:00:56,-,"1.355,79","33,29","36,44"
2022-02-07 01:00:56,-,"795,86","30,84","36,07"
2022-02-07 02:00:56,-,"646,23","29,27","30,61"
2022-02-07 03:00:56,-,"674,90","29,32","33,03"
2022-02-07 04:00:56,-,"757,76","30,40","33,55"
2022-02-07 05:00:56,-,"950,23","31,49","32,82"
2022-02-07 06:00:56,-,"875,51","32,32","34,10"
2022-02-07 07:00:56,-,"892,40","29,84","31,18"
2022-02-07 08:00:56,-,"931,08","33,66","42,15"
2022-02-07 09:00:56,-,"828,44","31,49","34,49"
2022-02-07 10:00:56,-,"838,74","31,20","34,72"
2022-02-07 11:00:56,-,"666,25","30,08","35,72"
2022-02-07 12:00:56,-,"458,18","33,17","40,08"
2022-02-07 13:00:56,-,"578,98","29,87","34,70"
2022-02-07 14:00:56,-,-,-,-
2022-02-07 15:00:56,-,-,-,-
2022-02-07 16:00:56,-,-,-,-
2022-02-07 17:00:56,-,"1.114,67","33,24","36,38"
2022-02-07 18:00:56,-,"1.577,69","31,02","34,64"
2022-02-07 19:00:56,-,"1.357,31","30,37","33,65"
2022-02-07 20:00:56,-,"861,53","29,68","30,50"
2022-02-07 21:00:56,-,"839,24","28,58","30,71"
2022-02-07 22:00:56,-,"539,02","28,57","29,01"
2022-02-07 23:00:56,-,"138,43","29,61","34,25"
2022-02-08 00:00:56,-,"109,21","29,48","30,95"
2022-02-08 01:00:56,-,"582,79","31,83","33,91"
2022-02-08 02:00:56,-,"1.108,60","29,14","30,16"
2022-02-08 03:00:56,-,"1.116,22","29,98","31,36"
2022-02-08 04:00:56,-,"1.081,94","31,88","35,80"
2022-02-08 05:00:56,-,"1.044,94","29,27","33,28"
2022-02-08 06:00:56,-,"1.176,98","28,95","31,61"
2022-02-08 07:00:56,-,"1.177,19","30,45","32,87"
2022-02-08 08:00:56,-,"1.174,79","29,66","31,53"
2022-02-08 09:00:56,-,"1.478,56","28,89","33,03"
2022-02-08 10:00:56,-,"1.273,12","29,42","30,45"
2022-02-08 11:00:56,-,"908,12","29,99","31,94"
2022-02-08 12:00:56,-,"909,04","27,61","30,54"
2022-02-08 13:00:56,-,"940,55","29,49","33,62"
2022-02-08 14:00:56,-,"992,06","29,67","32,40"
2022-02-08 15:00:56,-,"1.017,04","29,54","31,65"
2022-02-08 16:00:56,-,"979,87","28,91","31,50"
2022-02-08 17:00:56,-,"965,32","27,24","28,07"
2022-02-08 18:00:56,-,"916,98","30,07","32,21"
2022-02-08 19:00:56,-,"969,56","29,89","32,84"
2022-02-08 20:00:56,-,"960,03","27,98","30,34"
2022-02-08 21:00:56,-,"899,22","30,73","32,89"
2022-02-08 22:00:56,-,"863,52","30,53","31,12"
2022-02-08 23:00:56,-,"886,27","29,16","31,36"
2022-02-09 00:00:56,-,"832,20","31,20","33,19"
2022-02-09 01:00:56,-,"900,71","30,98","34,28"
2022-02-09 02:00:56,-,"959,87","29,27","31,09"
2022-02-09 03:00:56,-,"937,63","29,86","31,09"
2022-02-09 04:00:56,-,"913,66","29,17","32,09"
2022-02-09 05:00:56,-,"883,40","29,25","31,83"
2022-02-09 06:00:56,-,"896,34","28,30","27,63"
2022-02-09 07:00:56,-,"922,27","28,65","29,56"
2022-02-09 08:00:56,-,"934,25","29,31","29,95"
2022-02-09 09:00:56,-,"948,14","29,20","32,36"
2022-02-09 10:00:56,-,"920,67","29,43","31,17"
2022-02-09 11:00:56,-,"900,92","30,83","35,06"
2022-02-09 12:00:56,-,"795,54","28,86","30,63"
2022-02-09 13:00:56,-,"796,05","28,82","31,68"
2022-02-09 14:00:56,-,"794,22","29,28","32,05"
2022-02-09 15:00:56,-,"701,90","29,30","32,19"
2022-02-09 16:00:56,-,"740,23","30,23","31,15"
2022-02-09 17:00:56,-,"878,08","29,79","33,30"
2022-02-09 18:00:56,-,"926,50","27,39","28,25"
2022-02-09 19:00:56,-,"975,51","28,52","28,75"
2022-02-09 20:00:56,-,"1.020,02","28,38","31,02"
2022-02-09 21:00:56,-,"1.010,86","27,81","29,70"
2022-02-09 22:00:56,-,"966,24","29,44","31,26"
2022-02-09 23:00:56,-,"978,85","30,22","31,81"
2022-02-10 00:00:56,-,"882,74","29,59","31,82"
2022-02-10 01:00:56,-,"975,52","28,23","30,66"
2022-02-10 02:00:56,-,"1.094,31","32,00","34,98"
2022-02-10 03:00:56,-,"973,29","29,87","32,13"
2022-02-10 04:00:56,-,"945,27","30,16","33,23"
2022-02-10 05:00:56,-,"880,24","29,80","33,88"
2022-02-10 06:00:56,-,"866,74","28,58","30,91"
2022-02-10 07:00:56,-,"890,90","28,19","30,35"
2022-02-10 08:00:56,-,"934,13","28,71","31,00"
2022-02-10 09:00:56,-,"1.024,19","29,04","32,31"
2022-02-10 10:00:56,-,"890,21","29,12","30,40"
2022-02-10 11:00:56,-,"899,79","30,02","31,41"
2022-02-10 12:00:56,-,"761,38","28,93","31,08"
2022-02-10 13:00:56,-,"808,58","28,34","30,33"
2022-02-10 14:00:56,-,"886,18","29,60","35,80"
2022-02-10 15:00:56,-,"839,48","32,71","41,37"
2022-02-10 16:00:56,-,"833,81","37,04","54,61"
2022-02-10 17:00:56,-,"539,57","31,38","37,41"
2022-02-10 18:00:56,-,"536,17","30,98","35,55"
2022-02-10 19:00:56,-,"705,75","30,24","33,80"
2022-02-10 20:00:56,-,"1.143,93","30,11","32,14"
2022-02-10 21:00:56,-,"1.327,71","29,99","32,67"
2022-02-10 22:00:56,-,"1.146,68","29,16","32,30"
2022-02-10 23:00:56,-,"963,28","29,47","31,17"
2022-02-11 00:00:56,-,"941,14","28,70","28,72"
2022-02-11 01:00:56,-,"1.043,10","31,29","34,76"
2022-02-11 02:00:56,-,"1.079,77","31,00","34,32"
2022-02-11 03:00:56,-,"896,74","29,70","32,22"
2022-02-11 04:00:56,-,"952,44","29,33","29,45"
2022-02-11 05:00:56,-,"852,87","30,38","34,52"
2022-02-11 06:00:56,-,"819,65","28,92","31,04"
2022-02-11 07:00:56,-,"786,29","31,40","36,62"
2022-02-11 08:00:56,-,"854,04","32,77","42,48"
2022-02-11 09:00:56,-,"832,40","35,89","46,07"
2022-02-11 10:00:56,-,"759,29","34,57","41,68"
2022-02-11 11:00:56,-,"648,11","29,74","36,15"
2022-02-11 12:00:56,-,"409,90","29,49","34,67"
2022-02-11 13:00:56,-,"625,18","33,19","38,79"
2022-02-11 14:00:56,-,"920,35","33,43","47,18"
2022-02-11 15:00:56,-,"761,25","32,75","41,25"
2022-02-11 16:00:56,-,"618,29","33,76","42,90"
2022-02-11 17:00:56,-,"725,63","33,14","39,40"
2022-02-11 18:00:56,-,"937,93","33,24","40,21"
2022-02-11 19:00:56,-,"1.265,45","30,43","32,39"
2022-02-11 20:00:56,-,"1.732,75","32,97","38,21"
2022-02-11 21:00:56,-,"1.572,53","41,37","51,81"
2022-02-11 22:00:56,-,"1.460,64","39,36","48,30"
2022-02-11 23:00:56,-,"1.258,47","39,95","50,17"
2022-02-12 00:00:56,-,"1.218,64","35,95","41,84"
2022-02-12 01:00:56,-,"966,81","35,34","37,52"
2022-02-12 02:00:56,-,"963,31","32,98","34,74"
2022-02-12 03:00:56,-,"792,32","31,41","33,78"
2022-02-12 04:00:56,-,"751,66","32,42","34,74"
2022-02-12 05:00:56,-,"880,31","32,67","36,34"
2022-02-12 06:00:56,-,"894,75","33,39","35,15"
2022-02-12 07:00:56,-,"810,91","32,28","34,65"
2022-02-12 08:00:56,-,"863,74","33,64","35,86"
2022-02-12 09:00:56,-,"803,39","37,84","51,64"
2022-02-12 10:00:56,-,"824,68","35,09","43,58"
2022-02-12 11:00:56,-,"674,90","37,18","51,85"
2022-02-12 12:00:56,-,"485,93","36,66","50,69"
2022-02-12 13:00:56,-,"700,55","39,77","62,23"
2022-02-12 14:00:56,-,"622,88","32,18","41,17"
2022-02-12 15:00:56,-,"313,65","33,84","42,94"
2022-02-12 16:00:56,-,"1.205,86","33,25","44,65"
2022-02-12 17:00:56,-,"1.166,01","32,60","37,82"
2022-02-12 18:00:56,-,"1.196,12","29,70","31,08"
2022-02-12 19:00:56,-,"1.137,50","30,38","31,51"
2022-02-12 20:00:56,-,"783,00","28,47","30,34"
2022-02-12 21:00:56,-,"429,14","27,76","31,18"
2022-02-12 22:00:56,-,"657,88","28,81","29,83"
2022-02-12 23:00:56,-,"924,13","28,73","29,68"
2022-02-13 00:00:56,-,"971,67","29,73","31,69"
2022-02-13 01:00:56,-,"954,27","30,37","33,57"
2022-02-13 02:00:56,-,"983,40","28,74","31,80"
2022-02-13 03:00:56,-,"1.037,26","31,36","33,07"
2022-02-13 04:00:56,-,"997,19","30,25","34,29"
2022-02-13 05:00:56,-,"931,73","29,08","31,71"
2022-02-13 06:00:56,-,"926,30","28,05","31,28"
2022-02-13 07:00:56,-,"963,12","29,28","33,09"
2022-02-13 08:00:56,-,"1.095,95","30,11","32,43"
2022-02-13 09:00:56,-,"1.064,39","30,14","31,95"
2022-02-13 10:00:56,-,"976,18","27,85","28,10"
2022-02-13 11:00:56,-,"976,16","29,57","31,47"
2022-02-13 12:00:56,-,"958,11","28,95","30,82"
2022-02-13 13:00:56,-,"940,21","29,97","30,82"
2022-02-13 14:00:56,-,"1.034,95","30,20","31,82"
2022-02-13 15:00:56,-,"1.001,01","28,18","31,11"
2022-02-13 16:00:56,-,"949,51","28,19","29,96"
2022-02-13 17:00:56,-,"922,02","29,07","29,27"
2022-02-13 18:00:56,-,"918,68","28,62","31,30"
2022-02-13 19:00:56,-,"929,40","31,60","36,28"
2022-02-13 20:00:56,-,"894,34","32,02","36,82"
2022-02-13 21:00:56,-,"893,58","30,59","32,23"
2022-02-13 22:00:56,-,"888,73","28,73","29,65"
2022-02-13 23:00:56,-,"977,93","30,29","33,26"
2022-02-14 00:00:56,-,"949,71","28,48","29,46"
2022-02-14 01:00:56,-,"952,35","28,92","30,82"
2022-02-14 02:00:56,-,"972,93","28,35","31,48"
2022-02-14 03:00:56,-,"981,32","30,28","31,15"
2022-02-14 04:00:56,-,"940,05","27,70","29,33"
2022-02-14 05:00:56,-,"936,85","27,24","29,68"
2022-02-14 06:00:56,-,"922,23","27,53","29,81"
2022-02-14 07:00:56,-,"916,71","29,91","30,55"
2022-02-14 08:00:56,-,"960,77","28,61","31,22"
2022-02-14 09:00:56,-,"976,95","30,32","34,44"
2022-02-14 10:00:56,-,"956,20","29,90","31,28"
2022-02-14 11:00:56,-,"947,77","28,10","30,39"
2022-02-14 12:00:56,-,"871,80","29,32","32,13"
2022-02-14 13:00:56,-,"908,76","30,76","33,66"
2022-02-14 14:00:56,-,"889,99","29,52","33,38"
2022-02-14 15:00:56,-,"842,06","29,34","32,32"
2022-02-14 16:00:56,-,"849,28","29,32","30,65"
2022-02-14 17:00:56,-,"930,49","29,42","30,72"
2022-02-14 18:00:56,-,"949,34","29,24","30,43"
2022-02-14 19:00:56,-,"970,53","27,14","29,43"
2022-02-14 20:00:56,-,"906,21","30,20","34,48"
2022-02-14 21:00:56,-,"883,62","30,33","31,95"
2022-02-14 22:00:56,-,"901,13","29,92","32,01"
2022-02-14 23:00:56,-,"949,15","29,82","32,28"
2022-02-15 00:00:56,-,"910,80","31,80","31,83"
2022-02-15 01:00:56,-,"898,68","27,60","28,64"
2022-02-15 02:00:56,-,"873,00","29,03","31,41"
2022-02-15 03:00:56,-,"875,64","28,54","28,61"
2022-02-15 04:00:56,-,"932,65","30,64","33,43"
2022-02-15 05:00:56,-,"896,02","29,75","29,48"
2022-02-15 06:00:56,-,"940,99","28,79","31,04"
2022-02-15 07:00:56,-,"889,11","30,58","31,98"
2022-02-15 08:00:56,-,"966,33","30,82","34,34"
2022-02-15 09:00:56,-,"1.055,20","31,61","36,53"
2022-02-15 10:00:56,-,"955,38","30,80","41,38"
2022-02-15 11:00:56,-,"1.053,44","48,31","86,83"
2022-02-15 12:00:56,-,"667,41","32,58","44,73"
2022-02-15 13:00:56,-,"738,35","30,70","35,37"
2022-02-15 14:00:56,-,"807,88","30,94","35,67"
2022-02-15 15:00:56,-,"731,73","31,64","38,73"
2022-02-15 16:00:56,-,"768,31","29,43","35,05"
2022-02-15 17:00:56,-,"895,78","33,07","41,65"
2022-02-15 18:00:56,-,"1.091,12","31,38","38,68"
2022-02-15 19:00:56,-,"1.283,62","31,35","34,98"
2022-02-15 20:00:56,-,"1.216,98","30,43","34,02"
2022-02-15 21:00:56,-,"1.324,50","30,45","31,19"
2022-02-15 22:00:56,-,"1.160,78","33,49","38,97"
2022-02-15 23:00:56,-,"744,74","33,86","36,69"
2022-02-16 00:00:56,-,"825,39","29,41","32,61"
2022-02-16 01:00:56,-,"983,09","36,62","50,76"
2022-02-16 02:00:56,-,"935,78","33,92","40,47"
2022-02-16 03:00:56,-,"1.324,50","46,88","77,15"
2022-02-16 04:00:56,-,"1.261,63","58,94","115,87"
2022-02-16 05:00:56,-,"724,06","50,45","88,39"
2022-02-16 06:00:56,-,"474,76","51,60","94,07"
2022-02-16 07:00:56,-,"688,97","59,37","113,01"
2022-02-16 08:00:56,-,"273,99","43,60","67,04"
2022-02-16 09:00:56,-,"353,29","47,90","78,22"
2022-02-16 10:00:56,-,"695,31","50,31","86,90"
2022-02-16 11:00:56,-,"913,92","48,55","84,36"
2022-02-16 12:00:56,-,"749,07","40,89","62,90"
2022-02-16 13:00:56,-,-,-,-
2022-02-16 14:00:56,-,-,-,-
2022-02-16 15:00:56,-,-,-,-
2022-02-16 16:00:56,-,-,-,-
2022-02-16 17:00:56,-,"1.107,74","28,20","31,00"
2022-02-16 18:00:56,-,"1.169,49","30,19","31,71"
2022-02-16 19:00:56,-,"1.130,25","30,67","34,15"
2022-02-16 20:00:56,-,"1.465,03","28,98","31,05"
2022-02-16 21:00:56,-,"1.599,71","31,92","36,91"
2022-02-16 22:00:56,-,"1.379,02","30,55","34,79"
2022-02-16 23:00:56,-,"442,48","30,01","33,63"
2022-02-17 00:00:56,-,"440,99","30,96","33,50"
2022-02-17 01:00:56,-,"648,07","30,92","34,81"
2022-02-17 02:00:56,-,"704,80","30,06","31,79"
2022-02-17 03:00:56,-,"554,55","29,43","30,72"
2022-02-17 04:00:56,-,"710,90","29,95","31,50"
2022-02-17 05:00:56,-,"947,53","29,18","31,97"
2022-02-17 06:00:56,-,"894,75","30,96","34,02"
2022-02-17 07:00:56,-,"892,89","30,20","33,12"
2022-02-17 08:00:56,-,"1.014,55","29,35","31,99"
2022-02-17 09:00:56,-,"943,37","29,77","33,38"
2022-02-17 10:00:56,-,"1.381,54","45,40","85,71"
2022-02-17 11:00:56,-,"2.803,59","118,15","301,78"
2022-02-17 12:00:56,-,"859,94","39,88","63,26"
2022-02-17 13:00:56,-,"492,48","29,92","34,30"
2022-02-17 14:00:56,-,"629,18","28,39","31,23"
2022-02-17 15:00:56,-,"1.918,83","29,39","33,56"
2022-02-17 16:00:56,-,"1.406,51","30,33","32,83"
2022-02-17 17:00:56,-,"996,86","29,92","33,72"
2022-02-17 18:00:56,-,"1.051,27","28,22","31,26"
2022-02-17 19:00:56,-,"897,21","31,90","35,70"
2022-02-17 20:00:56,-,"370,86","28,57","28,95"
2022-02-17 21:00:56,-,"605,96","29,99","32,94"
2022-02-17 22:00:56,-,"786,94","30,28","32,20"
2022-02-17 23:00:56,-,"1.023,20","30,56","34,21"
