Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2018-08-31 08:00:56,23.038333333333334,2.798,18.39166666666667,34.17666666666667,20.17,549.47,11.913333333333334
2018-08-31 09:00:56,22.360000000000003,2.74,16.99833333333333,26.77166666666667,14.14,493.79,19.583333333333332
2018-08-31 10:00:56,21.3,2.6380000000000003,16.778333333333332,24.173333333333336,15.32,465.32,32.31666666666667
2018-08-31 11:00:56,28.205000000000002,2.7479999999999998,15.646666666666667,20.895,19.27,460.93666666666667,44.45333333333333
2018-08-31 12:00:56,33.735,2.7319999999999998,15.271666666666667,20.673333333333336,21.38,467.3966666666667,46.3
2018-08-31 13:00:56,35.31666666666667,2.728,13.174999999999999,16.86,20.27,438.45666666666665,50.35
2018-08-31 14:00:56,35.04666666666667,2.58,17.073333333333334,22.689999999999998,18.82,452.65,50.55666666666667
2018-08-31 15:00:56,32.95666666666666,2.722,21.276666666666667,37.98,20.29,466.68,51.026666666666664
2018-08-31 16:00:56,34.18333333333333,2.8319999999999994,21.161666666666665,33.18333333333333,26.39,472.69666666666666,49.83
2018-08-31 17:00:56,35.88166666666667,2.85,22.509999999999998,32.708333333333336,26.66,464.22,51.07333333333333
2018-08-31 18:00:56,34.475,2.968,22.09,27.136666666666667,26.1,461.22,53.47666666666667
2018-08-31 19:00:56,33.468333333333334,2.674,23.895,27.513333333333332,25.79,479.6766666666667,51.74
2018-08-31 20:00:56,32.70333333333333,2.534,29.886666666666667,34.86,22.38,546.53,46.79666666666667
2018-08-31 21:00:56,31.778333333333332,2.4419999999999997,26.976666666666667,30.988333333333333,19.53,548.5266666666666,36.14666666666667
2018-08-31 22:00:56,32.02833333333333,2.442,23.411666666666665,27.08666666666667,18.98,549.96,39.14333333333333
2018-08-31 23:00:56,33.55166666666667,2.4499999999999997,26.788333333333334,32.525,20.51,589.5933333333334,32.93
2018-09-01 00:00:56,32.833333333333336,2.3560000000000003,23.718333333333334,28.976666666666667,22.64,582.99,29.846666666666668
2018-09-01 01:00:56,34.22166666666667,2.474,18.48333333333333,21.091666666666665,25.03,558.5366666666666,22.6
2018-09-01 02:00:56,34.00833333333333,2.38,10.775,13.443333333333333,25.43,521.2266666666667,28.026666666666667
2018-09-01 03:00:56,29.520000000000003,2.27,7.743333333333333,9.03,25.44,439.06,24.453333333333333
2018-09-01 04:00:56,25.941666666666666,2.368,8.011666666666667,9.438333333333333,22.06,412.9533333333333,19.516666666666666
2018-09-01 05:00:56,24.208333333333332,2.452,6.7749999999999995,8.803333333333333,19.55,409.7833333333333,22.10333333333333
2018-09-01 06:00:56,21.638333333333332,2.432,6.873333333333333,8.25,17.79,420.16333333333336,19.493333333333332
2018-09-01 07:00:56,18.995,2.508,8.549999999999999,10.988333333333332,17.71,410.26666666666665,26.326666666666664
2018-09-01 08:00:56,16.331666666666667,2.342,14.129999999999999,19.505,14.52,467.27666666666664,38.70333333333333
2018-09-01 09:00:56,13.49,2.378,12.896666666666667,17.046666666666667,12.76,427.09333333333336,44.803333333333335
2018-09-01 10:00:56,14.786666666666665,2.448,10.86,14.053333333333333,14.15,406.32666666666665,45.556666666666665
2018-09-01 11:00:56,18.176666666666666,2.5820000000000003,11.408333333333331,14.336666666666668,14.95,407.52666666666664,52.39666666666667
2018-09-01 12:00:56,19.35833333333333,2.594,10.444999999999999,12.838333333333335,15.42,400.68666666666667,65.05333333333333
